"store"|"websites"|"attribute_set"|"type"|"category_ids"|"sku"|"has_options"|"status"|"tax_class_id"|"visibility"|"manufacturer"|"color"|"is_imported"|"enable_googlecheckout"|"is_recurring"|"weight"|"price"|"cost"|"special_price"|"name"|"url_key"|"gift_message_available"|"meta_title"|"meta_description"|"thumbnail"|"small_image"|"image"|"custom_design"|"options_container"|"page_layout"|"url_path"|"thumbnail_label"|"small_image_label"|"image_label"|"meta_keyword"|"description"|"short_description"|"custom_layout_update"|"special_from_date"|"special_to_date"|"custom_design_from"|"custom_design_to"|"news_from_date"|"news_to_date"|"qty"|"min_qty"|"use_config_min_qty"|"is_qty_decimal"|"backorders"|"use_config_backorders"|"min_sale_qty"|"use_config_min_sale_qty"|"max_sale_qty"|"use_config_max_sale_qty"|"is_in_stock"|"low_stock_date"|"notify_stock_qty"|"use_config_notify_stock_qty"|"manage_stock"|"use_config_manage_stock"|"stock_status_changed_automatically"|"use_config_qty_increments"|"qty_increments"|"use_config_enable_qty_increments"|"enable_qty_increments"|"product_name"|"store_id"|"product_type_id"|"product_status_changed"|"product_changed_websites"
"admin"|"base"|"Default"|"simple"|"38"|"14527"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"109.9900"|""|""|"Skechers Women’s Work “Shape Ups” “Encompass” Slip-On Shoe"|"skechers-women-s-work-shape-ups-encompass-slip-on-shoe"|"Use config"|""|""|"/1/4/14527_ai1.jpg"|"/1/4/14527_med.jpg"|"/1/4/14527_med.jpg"|""|"Block after Info Column"|"No layout updates"|"skechers-women-s-work-shape-ups-encompass-slip-on-shoe.html"|""|""|""|""|"Fashion-forward footwear does more than look fantastic – it helps you feel fantastic! Slip-on style shoe encompasses all of the benefits of Skechers popular “Shape Ups” including a genuine leather upper, slip-resistant rubber outsole and a shock-absorbing midsole. Wear them to promote proper posture, jettison joint stress, combust calories, improve circulation, strengthen the back, reduce cellulite and invigorate muscles with every step. Detailed exercise guide included. Not recommended for running. 

• Leather upper 
• OSHA-compliant slip-resistant rubber outsole 
• Firm polyurethane frame supports and stabilizes the foot 
• Kinetic wedge super soft foam midsole is designed to absorb shock and provide an exercising effect 
• Cushioned insole 
• Fabric shoe lining 
• Electrical Hazard (EH) safe design rated ASTM 2413-05 
• Sole rated ASTM F 1677-96 Mark II 
• Heel height: 1 ½” midsole height at center 
• Comes with a detailed exercise guide 
• Designed to: tone muscles, improve posture, reduce joint stress, burn calories, improve blood circulation, tighten abdominal muscles, strengthen the back, firm buttocks muscles, reduce cellulite, tone thighs, firm calf muscles 
• Please Note: running in “Shape Ups” is not recommended

This shoe runs true to size. If you are between sizes, we recommend going up to the next full size. "|"Skechers Work “Shape Up” “Encompass” Slip-On Shoe
Leather upper. Slip-resistant rubber outsole. Velcro strap. Heel height is 1 ½”. Shock-absorbent foam midsole provides an exercising effect. Cushioned insole. Polyurethane frame. Exercise guide included. 
Whole sizes: 5-11 M Half Sizes: 5 ½-9 ½ M 
Black or White 
#14527"|""|""|""|""|""|""|""|"999999.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Skechers Women’s Work “Shape Ups” “Encompass” Slip-On Shoe"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"38"|"14528"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"59.9900"|""|""|"Skechers Women’s Work “Sassies” “Impressive” Mary Jane "|"skechers-women-s-work-sassies-impressive-mary-jane"|"Use config"|""|""|"/1/4/14528_worksassiessrmaryjane_ai1.jpg"|"/1/4/14528_worksassiessrmaryjane_med.jpg"|"/1/4/14528_worksassiessrmaryjane_med.jpg"|""|"Block after Info Column"|"No layout updates"|"skechers-women-s-work-sassies-impressive-mary-jane.html"|""|""|""|""|"Make an impression wherever you go! Professional, comfortable and radiating with that distinct Skechers style, this wedge-style Mary Jane features a long-lasting leather upper, an adjustable Velcro side strap that holds the foot in place, and a shock-absorbing midsole. An OSHA-compliant slip-resistant rubber outsole makes this shoe the smart choice for on-the-job safety. 

• Leather upper 
• Adjustable Velcro side closure 
• Low wedge heel 
• OSHA-compliant slip-resistant high-traction rubber outsole 
• Leather overlays at toe, sides and heel 
• Stitched collar trim 
• Cushioned removable comfort insole 
• Shock-absorbing midsole 
• Electrical Hazard (EH) safe design rated ASTM 2413-05 
• Sole rated ASTM F 1677-96 Mark II to meet or exceed a .75 coefficient even on wet or slippery surfaces 
• Heel height: 1”

This shoe runs true to size. If you are between sizes, we recommend going up to the next full size. "|"Skechers Work “Shape Up” “Motivator” Mary Jane
Leather upper. Slip-resistant rubber outsole. Adjustable Velcro side closure. Heel height is 1”. Low wedge heel.  Shock-absorbing midsole. Removable cushioned insole. Leather overlays.  Stitched trim. 
Whole sizes: 5-11 M Half Sizes: 5 ½-9 ½ M 
Black or White 
#14528"|""|""|""|""|""|""|""|"1000000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Skechers Women’s Work “Sassies” “Impressive” Mary Jane "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"2444"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"34.9900"|""|""|"The Ultimate Medical Bag"|"the-ultimate-medical-bag"|"Use config"|""|""|"/0/2/02444_ultatenursebag_nw_med.jpg"|"/0/2/02444_ultatenursebag_nw_sm.jpg"|"/0/2/02444_ultatenursebag_nw_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"the-ultimate-medical-bag.html"|""|""|""|""|"Designed with a hectic schedule in mind, this durable, roomy medical bag truly has it all. It features a spacious main partition, two side pockets, and a front pocket with tons of compartments for easy organization. Plus, it’s water resistant and has an easy-to-carry handle and an over-the-shoulder strap for versatility. For an extra special touch, we can also embroider your initials on the strap.

• High-density Denier nylon 
• 13"" x 9"" x 14"" 
• Nine total compartments 
• Water resistant 
• Heavy duty zippers 
• Two side pockets with Velcro closures 
• Syringe holder 
• Key ring 
• Easy-to-carry handle 
• One over-the-shoulder strap

Add a personal touch with custom embroidery! 
• One line up to 3 characters on the shoulder strap; only $4.99 "|"The Ultimate Medical Bag 
Denier nylon. Measures 13” x 9” x 14”. Nine total compartments. Heavy duty zippers. Two side pockets with Velcro closures. Syringe holder. Key ring. Water resistant. Handle. Shoulder strap. 
Beach Stripe, Black, Blue, Neutral Bamboo, Pink or Silver 
#02444"|""|""|""|""|""|""|""|"999998.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"The Ultimate Medical Bag"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"13221"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"124.9900"|""|""|"ADC Diagnostix™ Digital Fingertip Pulse Oximeter"|"adc-diagnostixtm-digital-fingertip-pulse-oximeter"|"Use config"|""|""|"/1/3/13221_fingertippulseoximeter_gi_med.jpg"|"/1/3/13221_fingertippulseoximeter_gi_sm.jpg"|"/1/3/13221_fingertippulseoximeter_gi_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"adc-diagnostixtm-digital-fingertip-pulse-oximeter.html"|""|""|""|""|"Portable, practical and reliable, this battery-operated fingertip pulse oximeter is the non-invasive solution for measuring the oxygen saturation of patient’s blood (SPO2) in order to assess the need for additional oxygen. In addition, it displays the patient’s pulse rate, offers six changeable display modes, visual and audible alarms and an ultra-bright OLED display. Battery-operated, it also includes a rubberized bumper to prevent scrapes and nicks and a lanyard for convenient carrying. Perfect for visiting nurses, home use, EMS and more. 

• Size: 2.25” x 1.25” x 1.34” 
• Weight: 1.8 oz. 
• Portable 
• Reads SPO2 and pulse rate 
• Patient Range: adult and pediatric 
• Offers six changeable display modes 
• Features ten display brightness settings 
• Includes visual and audible alarms (modes 2-6) 
• 25% smaller than competing models 
• Bright OLED display 
• Secure hinged battery cover 
• Carry lanyard and rubberized bumper included 
• Battery operated 
• Two replaceable AAA batteries 
• Instruction booklet 
• Two year limited warranty "|"ADC Diagnostix™ Digital Fingertip Pulse Oximeter 
Measures 2.25” x 1.25” x 1.34”. Portable. Reads SPO and pulse rate. Six changeable display modes. Includes visual and audible alarms. Ten display brightness settings. OLED display. Lanyard and rubberized bumper included. Battery operated. Two replaceable AAA batteries. Instruction booklet. Two year limited warranty.  
#13221"|""|""|""|""|""|""|""|"1000000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"ADC Diagnostix™ Digital Fingertip Pulse Oximeter"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"9379"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"16.9900"|""|""|"Prestige Medical Analog Stethoscope Watch"|"prestige-medical-analog-stethoscope-watch"|"Use config"|""|""|"/0/9/09379_pmstethoscopewatch_gi_sm.jpg"|"/0/9/09379_pmstethoscopewatch_gi_med.jpg"|"/0/9/09379_pmstethoscopewatch_gi_med.jpg"|""|"Block after Info Column"|"No layout updates"|"prestige-medical-analog-stethoscope-watch.html"|""|""|""|""|"Clip-on style watch securely attaches to stethoscope tubing for hands-free assistance. Battery-operated, this unique timepiece features a 24-hour dial, a second hand and a 15-second quadrant for accurately recording pulse readings.

• Measures approximately 1” diameter 
• Features a 24-hour dial and 15-second marked quadrant 
• Second hand 
• Battery-operated "|"Prestige Medical Analog Stethoscope Watch 
Measures approximately 1” diameter. Features a 24-hour dial and 15-second marked quadrant. Battery-operated. Second hand. 
Color: Black 
Item # 09379"|""|""|""|""|""|""|""|"999998.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Prestige Medical Analog Stethoscope Watch"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"9049"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"11.4900"|""|""|"Thera-Band™ Exercise Bands"|"thera-bandtm-exercise-bands"|"Use config"|""|""|"/0/9/09049_theraband_gi_med.jpg"|"/0/9/09049_theraband_gi_sm.jpg"|"/0/9/09049_theraband_gi_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"thera-bandtm-exercise-bands.html"|""|""|""|""|"Economical and easy to use, these exercise bands are the practical way to build upper and lower body strength. Made from stretchable latex, each band uses elastic resistance to minimize pressure on joints, decreasing the chances of incurring other injuries while exercising. Different resistance levels are determined by the thickness of the bands via color-coded levels. Measuring 6 yards, they’re extremely portable, allowing for easy access to exercise at work, home or while traveling. Perfect for physical therapists, patients recovering from shoulder or knee surgery, daily exercise routines or birthing, pilates or yoga classes. 

• Latex 
• Measures 6 yards 
• Different resistance levels are determined by thickness of the band 
• Color-coded levels increase in difficulty: Yellow/Thin, Red/Medium, Green/Heavy 
• Endorsed by the American Physical Therapy Association (APTA) 
"|"Thera-Band™ Exercise Bands 
Latex. Measures 6 yards. Different resistance levels are determined by thickness of the band. Color-coded levels increase in difficulty. Endorsed by the American Physical Therapy Association (APTA). 
Yellow/Thin, Red/Medium or Green/Heavy
#09049"|""|""|""|""|""|""|""|"1000000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Thera-Band™ Exercise Bands"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"4277"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"9.9900"|""|""|"The Index Knobber®  II by Pressure Positive"|"the-index-knobberr-ii-by-pressure-positive"|"Use config"|""|""|"/0/4/04277_indexknobber_pt_sm.jpg"|"/0/4/04277_indexknobber_pt_med.jpg"|"/0/4/04277_indexknobber_pt_med.jpg"|""|"Block after Info Column"|"No layout updates"|"the-index-knobberr-ii-by-pressure-positive.html"|""|""|""|""|"If you’re a hands-on therapist, this tool will make your job easier! Molded in highly durable polymer, the Index Knobber® II allows the user to apply deep, sustained and precise pressure to trigger points and to sore, stiff muscles. And, it protects the hand and forearm against fatigue and overuse while allowing maximum control and sensitivity to the patient.

• Molded polymer 
• 1 3/4” x 4"" x 1"" 
• Offers leverage when applying deep pressure to muscles"|"If you’re a hands-on therapist, this tool will make your job easier! "|""|""|""|""|""|""|""|"1000000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"0"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"The Index Knobber®  II by Pressure Positive"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"10509"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"0.6900"|""|""|"BIC® Clic Stic® Pen  "|"bicr-clic-sticr-pen"|"Use config"|""|""|"/1/0/10509_clicstic_cp_med.jpg"|"/1/0/10509_clicstic_cp_sm.jpg"|"/1/0/10509_clicstic_cp_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"bicr-clic-sticr-pen.html"|""|""|""|""|" Best-selling retractable promotional pen features a break-resistant pocket clip and over 300 possible barrel and trim color combinations. Water, smudge, light and eraser-resistant Secure Ink™ helps prevent check and prescription fraud. Perfect for banks, businesses, government agencies, pharmacies and medical offices.Point Style/Ink Color: Medium ballpoint: Black, Blue or Red ink; Fine ballpoint: Black or Blue ink Imprint Area: Barrel: 2 1/8” x 3/4""; Clip: 1 1/8” x 5/32”; Multi-color imprints on clear barrels: 1 7/8” x 3/4"" Production Time: 5 business days from artwork/product approval "|"Bic® Clic Stic Pen  
Features a break-resistant pocket clip and over 300 possible color combinations.  Water smudge, light and eraser-resistant Secure Ink™ helps prevent fraud.
Item #10509"|""|""|""|""|""|""|""|"1000000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"BIC® Clic Stic® Pen  "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"11506"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"1.9500"|""|""|"Inflatable 16” Beach Ball "|"inflatable-16-beach-ball"|"Use config"|""|""|"/1/1/11506_inflatable16inchbeachball_med.jpg"|"/1/1/11506_inflatable16inchbeachball_sm.jpg"|"/1/1/11506_inflatable16inchbeachball_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"inflatable-16-beach-ball.html"|""|""|""|""|"Have a ball at your next promotional event. Perfect for beaches, pools, picnics or concerts, this inflatable ball provides customers with hours of fun in the sun. Available in your choice of color combos, this low-cost giveaway is perfect for store openings, open houses, facility events and more. 

Size: 16”D Imprint Method: Print Imprint Area: 4”D Production Time: 2 business weeks from artwork/product approval "|"Minimum quantity: 100. Pricing includes 1-color, 1-location imprint; add $45 for set-up."|""|""|""|""|""|""|""|"999999.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Inflatable 16” Beach Ball "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20"|"12628"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"1.9900"|""|""|"Antimicrobial Telephone Strips"|"antimicrobial-telephone-strips"|"Use config"|""|""|"/1/2/12628_antimicrobialphonestrips_cp_med.jpg"|"/1/2/12628_antimicrobialphonestrips_cp_sm.jpg"|"/1/2/12628_antimicrobialphonestrips_cp_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"antimicrobial-telephone-strips.html"|""|""|""|""|"Freeing phones from fear of contaminating users with flu and colds, while keeping your contact information conveniently close at hand. It’s the Antimicrobial Telephone Strips! Using Agion® Antimicrobial Protection, these imprinted strips attach to both sides of the phone cradle to battle bacteria. Packaged with an instructional card, it’s the smart way to spread your marketing message, while stopping the spread of germs. 

Size: First Strip: 4 1/4""H x 1 1/4""W; Second Strip: 3 1/4”H x 1 1/4”W; Card: 5 3/4""H x 3 3/4""W Individually poly-bagged Imprint Method: Two-color printing Imprint Area: On first strip: 4""H x 1""W; On second strip: 3”H x 1”W Production Time: 7-10 business days from artwork/product approval "|"Minimum quantity: 250. Pricing includes 1-color, 1-location imprint; add $30 for set-up."|""|""|""|""|""|""|""|"999100.0000"|"0.0000"|"1"|"0"|"0"|"1"|"250.0000"|"0"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Antimicrobial Telephone Strips"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20,40"|"11604"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"19.9900"|""|""|"Hanes Men’s Cotton Pique Sport Shirt "|"11604-tops-placeholder"|"Use config"|""|""|"/1/1/11604_hanesmensshirt_gi_sm.jpg"|"/1/1/11604_hanesmensshirt_gi_med.jpg"|"/1/1/11604_hanesmensshirt_gi_med.jpg"|""|"Block after Info Column"|"No layout updates"|"11604-tops-placeholder.html"|""|""|""|""|"ComfortSoft® finish cotton polo is smart-looking apparel for the healthcare professional. Short sleeves, a welt collar and double-needle hems make it perfect on its own or layered. All-in-all, it’s the perfect canvas for custom embroidery. 

• 100% cotton 
• 7 ounces 
• Short sleeves 
• Higher stitch density 
• 3 wood-tone buttons on a clean-finished placket 
• ComfortSoft® finish for superior softness 
• Welt collar and cuffs 
• Double-needle hem 
• Please Note: Ash is 99% cotton/1% polyester; Light Steel is 90% cotton/10% polyester 

Classic Fit 
A traditional, standard cut. It’s made to afford movement without being too baggy 
• 29” center back length 

Add a personal touch with custom embroidery! 
• One line up to 29 characters; only $4.99 
• Up to 2 additional lines per location up to 29 characters; $1.99 per line 
• Custom embroidery placed on the right chest, left chest or both. Up to three lines available per location. "|"Hanes Men’s Cotton Pique Sport Shirt
100% cotton. ComfortSoft® finish. Embroidered logo. Classic fit 
Black or White 
#11604 
S-2XL"|""|""|""|""|""|""|""|"1000000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Hanes Men’s Cotton Pique Sport Shirt "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20,35,40"|"7200"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"17.9900"|""|""|"Hanes Women’s Cotton Pique Sport Shirt "|"7200-tops-placeholder"|"Use config"|""|""|"/0/7/07200_haneswmpique_gi_sm.jpg"|"/0/7/07200_haneswmpique_gi_med.jpg"|"/0/7/07200_haneswmpique_gi_med.jpg"|""|"Block after Info Column"|"No layout updates"|"7200-tops-placeholder.html"|""|""|""|""|"The effortless way to stay comfortable all day. Cool cotton polo has a casual feel, while the feminine, contoured fit gives it a touch of style. Add custom embroidery to complete the professional look. 

• 100% cotton 
• 7 ounces 
• Short sleeves 
• Higher stitch density 
• ComfortSoft® finish for superior softness 
• Welt collar and hemmed sleeves 
• Sideseamed for a feminine, contoured fit 
• 4-button clean-finished placket 
• Dyed-to-match buttons 
• Double-needle hem 
• Please Note: Ash is 99% cotton/1% polyester; Light Steel is 90% cotton/10% polyester 

Classic Fit 
A traditional, standard cut. It’s made to afford movement without being too baggy. 
• 23 ¾” center back length 

Add a personal touch with custom embroidery! 
• One line up to 29 characters; only $4.99 
• Up to 2 additional lines per location up to 29 characters; $1.99 per line 
• Custom embroidery placed on the right chest, left chest or both. Up to three lines available per location. "|"Hanes Women’s Cotton Pique Sport Shirt 
100% cotton. ComfortSoft® finish. Embroidered logo. Classic fit 
Ash, Black, Carolina Blue, Deep Forest, Deep Navy, Deep Red, Deep Royal, Light Blue, Light Steel, Maroon, Navy, Pale Pink, Pink or White  
#07200  
S-2XL"|""|""|""|""|""|""|""|"100000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Hanes Women’s Cotton Pique Sport Shirt "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20,35,40"|"12914"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"10.9900"|""|""|"Women’s Ring-Spun 100% Cotton Long Sleeve T-Shirt "|"12914-tops-placeholder"|"Use config"|""|""|"/1/2/12914_womenscottonlongsleevetee_gi_sm.jpg"|"/1/2/12914_womenscottonlongsleevetee_gi_med.jpg"|"/1/2/12914_womenscottonlongsleevetee_gi_med.jpg"|""|"Block after Info Column"|"No layout updates"|"12914-tops-placeholder.html"|""|""|""|""|"Comfortable, stylish and available in a variety of colors, this cotton jersey tee combines long sleeves, a ribbed collar, double needle hems and a feminine fit to create a top that works on its own or layered. 

• 100% combed ring-spun cotton jersey 
• 5.5 oz. 
• Long sleeves 
• Topstitch ribbed collar 
• Taped neck 
• Double-needle hemmed sleeves and bottom 
• Softly shaped for a classic feminine fit 

Classic Fit 
A traditional, standard cut. It’s made to afford movement without being too baggy 
• Length varies by size starting at 23 ½” for size SM. Please refer to sizing chart. "|"Women’s Long Sleeve T-Shirt 
100% combed ring-spun cotton jersey. Ribbed collar. Taped neck. Double-needle hems. Classic fit   
Black, Chocolate Brown, Raspberry, Teal or White 
#12914 
S-2XL"|""|""|""|""|""|""|""|"100000.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Women’s Ring-Spun 100% Cotton Long Sleeve T-Shirt "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20,39"|"8028"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"24.9900"|""|""|"Harriton Men’s Full-Zip Fleece "|"8028-outerware-placeholder"|"Use config"|""|""|"/0/8/08028_sm.jpg"|"/0/8/08028_med.jpg"|"/0/8/08028_med.jpg"|""|"Block after Info Column"|"No layout updates"|"8028-outerware-placeholder.html"|""|""|""|""|"Create your own look with this versatile fleece. Casually comfortable and highly breathable fleece features a full zippered-front, two spacious zippered pockets, and a bottom hem drawstring that adjusts for a preferred fit. Cap off the fresh look with embroidered personalization. The whole look is topped off by the addition of custom embroidery on the right chest, left chest or sleeve. 

• 100% spun-soft polyester fleece with non-pill finish 
• Zippered front 
• 2 front zippered pockets 
• Dyed-to-match zippers and zipper pull 
• Front yoke 
• Long sleeves 
• Non-roll elastic cuffs 
• Bottom hem with inside casing with drawstring and toggles 

Classic Fit 
A traditional, standard cut. It’s made to afford movement without being too baggy 
• 28” length 

Add a personal touch with custom embroidery! 
• First line at each location of up to 29 characters for chest and sleeves; only $4.99 
• All additional lines up to 29 characters for chest and sleeves; $1.99 per line 
• Custom embroidery placed on the right chest, left chest, right sleeve, left sleeve or all four locations. Up to three lines available per location. "|"Harriton Men’s Full-Zip Fleece 
100% spun-soft polyester fleece with non-pill finish, zippered front, two front zippered pockets, dyed-to-match zippers and zipper pull, front yoke, long sleeves, non-roll elastic cuffs, and bottom hem with inside casing with drawstring and toggles. 28” length. Classic fit  
Sizes: S-2XL. 
Color: Black, Charcoal
Item #08028"|""|""|""|""|""|""|""|"99992.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Harriton Men’s Full-Zip Fleece "|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20,36"|"06415"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"1.4900"|""|""|"""Nurse Power!"" Button"|"06415-placeholder"|"Use config"|""|""|"/0/6/06415_powerbutton_nw_med.jpg"|"/0/6/06415_powerbutton_nw_sm.jpg"|"/0/6/06415_powerbutton_nw_sm.jpg"|""|"Block after Info Column"|"No layout updates"|"06415-placeholder.html"|""|""|""|""|"You’re strong, you’re invincible – you’re a nurse! Don’t let them take you for granted. Empower yourself and your nurse friends with our “Nurse Power!” logo button. It easily pins just about anywhere. Makes a wonderful gift or handout for Nurses Week!

Our unique logos are custom-made for the professions we serve—you won’t find them anywhere else.

• 2 1/2” 
• Safety pin back 
• Laminated face 
• ""Nurse Power!” Button "|"""Nurse Power” Button 
Laminated face with safety pin back. Measures 2 ½” in diameter. 
Item #06415"|""|""|""|""|""|""|""|"999898.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"""Nurse Power!"" Button"|"0"|"simple"|""|""
"admin"|"base"|"Default"|"simple"|"20,36"|"17837"|"0"|"Enabled"|"None"|"Catalog, Search"|""|""|"No"|"Yes"|"No"|"1.0000"|"16.9900"|""|""|"Ladies Short Sleeve T-Shirt with “What Would Flo Do?” Graphic"|"17837-placeholder"|"Use config"|""|""|"/1/7/17837_sm.jpg"|"/1/7/17837_med.jpg"|"/1/7/17837_med.jpg"|""|"Block after Info Column"|"No layout updates"|"17837-placeholder.html"|""|""|""|""|"Let history’s most famous caretaker be your guide. Preshrunk, heavyweight cotton tee features a rib collar, fitted tapered sleeves, double-needle hems and our priceless “What Would Flo Do?” graphic.

Our unique logos are custom-made for the professions we serve—you won’t find them anywhere else.

• 100% heavyweight cotton 
• Preshrunk 
• 5.4 oz. 
• Double-needle neck, sleeves and bottom hem 
• Seamless collar 
• Fitted tapered sleeves 
• Shoulder-to-shoulder tape 
• 5/8” rib collar 
• Care instructions: Machine wash warm with like colors. Only non-chlorine bleach when needed. Tumble dry medium. Do not iron. Dry clean, any solvent except trichloroethylene. 
• “What Would Flo Do?” graphic

Classic Fit 
A traditional, standard cut. It’s made to afford movement without being too baggy. 
• 25” length, falling just below hips 
• Sleeve length runs short, showing more of upper arm 
• Flattering fit that is not oversized and falls close to body "|"Ladies “What Would Flo Do?” Tee
100% cotton. Double-needle hems. Seamless collar. Shoulder-to-shoulder tape. 5/8” rib collar. Classic fit 
Black   
#17837  
S-2XL"|""|""|""|""|""|""|""|"999498.0000"|"0.0000"|"1"|"0"|"0"|"1"|"1.0000"|"1"|"0.0000"|"1"|"1"|""|""|"1"|"0"|"1"|"0"|"1"|"0.0000"|"1"|"0"|"Ladies Short Sleeve T-Shirt with “What Would Flo Do?” Graphic"|"0"|"simple"|""|""
